,binomial,country,continent,genus,family,UUID,class_id,snake_sub_family,poisonous,X,Y,height,width
5754,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,c9608da0f1d94f0b92cbbaa8c1c0f510,193,Crotalus viridis,1,0.43393412,0.5670375,0.7365662,0.7348234
5755,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,c6239662a54e4851a11878fc58d3c14b,193,Crotalus viridis,1,0.46343306,0.55550206,0.6427684,0.52488565
5756,Crotalus viridis,unknown,unknown,Crotalus,Viperidae,a4f7528bb09a416eae43707616fdf08d,193,Crotalus viridis,1,0.53013486,0.6639463,0.61756456,0.79986656
5757,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,ec08faf3eea6483186649c0328ab6c97,193,Crotalus viridis,1,0.49784613,0.5177439,0.5882731,0.9729838
5758,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,c1b2c7cc835f4b38a3c3db33ee71fa79,193,Crotalus viridis,1,0.2676148,0.5336565,0.48635012,0.56042093
5759,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,a405551ff3f14ec99e4b319f58ce3476,193,Crotalus viridis,1,0.4988857,0.4895519,0.6747112,0.96885455
5760,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,82375502286e452689a26ddf96440c4b,193,Crotalus viridis,1,0.51556426,0.48237455,0.41191173,0.7217351
5761,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,4fd32af2c91a449d8df5dd9ad2a09698,193,Crotalus viridis,1,0.39303493,0.5590265,0.98588145,0.7620339
5762,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,0b4573299acc42079a97366c889d4e41,193,Crotalus viridis,1,0.4214804,0.4929236,0.70825016,0.6690002
5763,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,176b119ed7b54a798da9d1d29d62dfae,193,Crotalus viridis,1,0.39871013,0.48330325,0.71290046,0.7649331
5764,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,1d9aae53a3b444e1a621fcc68f89fc33,193,Crotalus viridis,1,0.3860051,0.42585877,0.8063367,0.7702949
5765,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,667b11721081454f954e5a049c03e9ef,193,Crotalus viridis,1,0.503601,0.46768874,0.9106548,0.69379604
5766,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,2157a8a21b08424f987e2587079d7bb9,193,Crotalus viridis,1,0.5662412,0.44643027,0.462955,0.6199574
5767,Crotalus viridis,unknown,unknown,Crotalus,Viperidae,27d016058c064bce821c71771b126b4a,193,Crotalus viridis,1,0.5715068,0.56418526,0.5197784,0.49943757
5768,Crotalus viridis,Mexico,North America,Crotalus,Viperidae,53348dfaba89491a93695ba125ac473f,193,Crotalus viridis,1,0.41621664,0.6661845,0.63365936,0.7329932
5769,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,d1274472bd9940ac92722e98aa57e4cb,193,Crotalus viridis,1,0.57081234,0.48528835,0.6861714,0.84681076
5770,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,87192378e6a0447e99e24804f2c8fa30,193,Crotalus viridis,1,0.48676527,0.5089203,0.5289325,0.5885101
5771,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,ff871217a9d54dfc9eb82073c71b290b,193,Crotalus viridis,1,0.6334236,0.34178033,0.6300243,0.6768846
5772,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,59fc67f59ad148c7963b516d630b0aec,193,Crotalus viridis,1,0.52901506,0.54894894,0.8186521,0.80004793
5773,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,e218a92e90f64c1faaea826ecf60751e,193,Crotalus viridis,1,0.5319187,0.49880445,1.1720512,0.6865025
5774,Crotalus viridis,unknown,unknown,Crotalus,Viperidae,664ac4f324a8402ea9cf35059c80c7ea,193,Crotalus viridis,1,0.52083075,0.6899265,0.53244185,0.72944766
5775,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,1f4950e6870444ab8e11221d3cbbe5e8,193,Crotalus viridis,1,0.47097355,0.55330014,0.9212278,0.8000389
5776,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,54c726f819424c939c1c78a2f3c4bdc5,193,Crotalus viridis,1,0.44648436,0.56858206,0.52526677,0.5341801
5777,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,c6a401b4864949e0ac0fa9d7c2eeefc0,193,Crotalus viridis,1,0.5543256,0.5673729,0.67855185,0.54079616
5778,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,74b0db2066dd4f4bad51f47f264aace2,193,Crotalus viridis,1,0.49265078,0.50174224,0.9115394,0.70840925
5779,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,988637c955cc427aa37bb10abe447fb5,193,Crotalus viridis,1,0.47082666,0.55787826,0.85587317,0.8428435
5780,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,c8e429bb7292427c98a415f23e08d9ed,193,Crotalus viridis,1,0.3979166,0.5603531,0.37395898,0.7579369
5781,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,141b3e4dccea4a9fbc3c8dee0a4db785,193,Crotalus viridis,1,0.50329447,0.50858647,0.5334388,0.58111686
5782,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,040b2d345e1c49a99670d50e497404e9,193,Crotalus viridis,1,0.5032056,0.49463904,0.92137027,0.88373446
5783,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,8e1b3d01ea1f487bae17d69a51cb653c,193,Crotalus viridis,1,0.45239297,0.56494904,0.4214941,0.91930103
5784,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,b20e77dbea3f4f9baec6ec6172570c3a,193,Crotalus viridis,1,0.47918963,0.50391513,0.47384295,0.42712933
5785,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,cfd81e55265d4b1dbf258b7d5ed6b256,193,Crotalus viridis,1,0.48618156,0.5573234,0.89741856,0.7385095
5786,Crotalus viridis,unknown,unknown,Crotalus,Viperidae,85b69d3138674f559ee292bb15e4e052,193,Crotalus viridis,1,0.49670225,0.49645185,0.75135684,0.9186059
5787,Crotalus viridis,Canada,North America,Crotalus,Viperidae,cc0ae18d97a64488932011a17f6d037a,193,Crotalus viridis,1,0.5644918,0.4663995,0.610913,0.85584706
5788,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,932f571d2a7244dbb0733b144c16c6e1,193,Crotalus viridis,1,0.49869707,0.49806124,0.9040741,1.0444478
5789,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,5e45bdfa99254839bb126d20ad364c01,193,Crotalus viridis,1,0.48895478,0.44444904,0.29728374,0.5845715
5790,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,6e6b41bd146b48d2a9d480ca1f84dcdd,193,Crotalus viridis,1,0.49686933,0.49610922,0.9625077,0.96318835
5791,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,21f5fd7b152c405ca8fd3f59b64871e7,193,Crotalus viridis,1,0.34269413,0.63876396,0.70667195,0.6473892
5792,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,7677553a3c204fedb4aa2df985cae730,193,Crotalus viridis,1,0.5077962,0.34107926,0.6585068,0.82409775
5793,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,339e2b8cd39f461b97d62c0cfb7223fe,193,Crotalus viridis,1,0.5866601,0.49689925,0.9718366,0.8404933
5794,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,3b9361937b5340a18f9c3fd5f33b1c83,193,Crotalus viridis,1,0.45478645,0.42797017,0.9089488,0.95735127
5795,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,32764dc09b3e4c98b35bae083bde1b20,193,Crotalus viridis,1,0.48346758,0.4943787,0.8908275,0.7913869
5796,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,1f3ed347c62745fbb821d9d7eb48facc,193,Crotalus viridis,1,0.45742762,0.5116591,0.8886833,0.9033436
5797,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,752deaf368a14c02a0ec88fbcf78d207,193,Crotalus viridis,1,0.50200355,0.43384802,0.98692495,1.1270394
5798,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,90864c4a3b3c42faac281681312307e6,193,Crotalus viridis,1,0.3895173,0.60945064,0.79125774,0.95150447
5799,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,af373e7ea9b549e2951c9b2723384ea3,193,Crotalus viridis,1,0.395398,0.6627747,0.5723616,0.5608212
5800,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,dec882857dd845dd8609728d84eb4d63,193,Crotalus viridis,1,0.5135113,0.5024231,0.84039944,0.46324185
5801,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,e1224fac29c14b71bfa4051284453eee,193,Crotalus viridis,1,0.32030538,0.56661546,0.74081063,0.5383402
5802,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,33e14ae7c5ed4cb997234b3aaa0912bb,193,Crotalus viridis,1,0.53238904,0.61642486,0.7673169,0.43002078
5803,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,e769662ed2ca4c9ca16c680fa6e4433d,193,Crotalus viridis,1,0.43936476,0.55710214,0.83704615,0.5681782
5804,Crotalus viridis,unknown,unknown,Crotalus,Viperidae,93a0c19a681540e28195948357d6e93d,193,Crotalus viridis,1,0.6347044,0.44382507,0.5375626,0.8360018
5805,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,039716fc748d475c8f482fc2bd043ff4,193,Crotalus viridis,1,0.5423658,0.6138218,0.7703317,0.82074416
5806,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,172e29ea14fb49ddbce76f80fca31547,193,Crotalus viridis,1,0.47667065,0.4977949,0.8766522,0.86785704
5807,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,7828e6bd9cd8474d8475c2954eb8b003,193,Crotalus viridis,1,0.46603894,0.4015826,0.7945208,0.90323704
5808,Crotalus viridis,Canada,North America,Crotalus,Viperidae,a96fce78d799430aa6b6a6d18f9e1cd5,193,Crotalus viridis,1,0.501264,0.6108556,0.80426437,1.0576195
5809,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,9b9d568a583b4a28bf695752cc993531,193,Crotalus viridis,1,0.55689514,0.7085749,0.65974486,0.54021454
5810,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,4b38579931a84bff847a7aad3a624c80,193,Crotalus viridis,1,0.5270032,0.44705525,0.8437866,0.6817925
5811,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,e7d28a223c19488bb7463f52a16c1add,193,Crotalus viridis,1,0.45869026,0.6258767,0.7138452,0.95285827
5812,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,8ce7258f2a6b4f3fa61f3d076ea970db,193,Crotalus viridis,1,0.53182155,0.45372546,0.8591488,0.76502067
5813,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,4733979bc39f4b989f456c7aaccc58be,193,Crotalus viridis,1,0.35019892,0.6075935,0.39258146,0.607694
5814,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,1362cc1d0b3b4148829af19eef9c73c6,193,Crotalus viridis,1,0.44970763,0.5736876,0.7587863,0.45678025
5815,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,deef3b45fccb4f27a861f751bdbb9d41,193,Crotalus viridis,1,0.46827218,0.585599,0.6555445,0.79433733
5816,Crotalus viridis,Mexico,North America,Crotalus,Viperidae,a25678bbf03e4f3daa77add581aadcb1,193,Crotalus viridis,1,0.38929012,0.55250806,0.8770368,0.7375466
5817,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,5c9f8e67bdc146ef881018a41c64004d,193,Crotalus viridis,1,0.492312,0.5148043,0.7409564,0.75644124
5818,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,3f130539d93842ceac9da75745e3bf9e,193,Crotalus viridis,1,0.40315172,0.49811405,0.9207524,0.72568464
5819,Crotalus viridis,Canada,North America,Crotalus,Viperidae,c3a4cb35933e4e39ab3fe2cc255732df,193,Crotalus viridis,1,0.4646276,0.5457246,0.8209586,0.8538264
5820,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,126936fb8d6b45daa4927d650707bf5b,193,Crotalus viridis,1,0.38638988,0.35015675,0.72683436,0.77667105
5821,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,4a4b4f3c2f0b4ad5a0e186e476df2125,193,Crotalus viridis,1,0.4788039,0.47290006,0.69621587,0.88494134
5822,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,5a6408e2e7534fbd8fca0dee99e2290b,193,Crotalus viridis,1,0.4945995,0.5523103,0.82052404,0.6977442
5823,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,b63bbce5900e49ac9c355d983b73707e,193,Crotalus viridis,1,0.38386768,0.3524068,0.589275,0.7214435
5824,Crotalus viridis,unknown,unknown,Crotalus,Viperidae,24e21e5d24864fe3912c18993bff6134,193,Crotalus viridis,1,0.42246354,0.48805684,0.95839494,0.8079147
5825,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,49873f2677614937b9be59c3a04da934,193,Crotalus viridis,1,0.45989022,0.70078236,0.62478614,0.41332185
5826,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,db11f7f8aa854c31a8a6b866d0e4c822,193,Crotalus viridis,1,0.31316394,0.5695205,0.90368664,0.5664728
5827,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,009b41b722744ce894aee693ea691c6b,193,Crotalus viridis,1,0.62994766,0.56522256,0.47880492,0.64276886
5828,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,4f34cc40f82b41bd9f76325ac9902433,193,Crotalus viridis,1,0.47939327,0.4873206,0.8881233,0.9395743
5829,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,bb91bebf83dc481e84d792c89de55a76,193,Crotalus viridis,1,0.470772,0.52239287,0.68545204,0.3386175
5830,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,08c665c231cb43dabe0b97cef5a840a1,193,Crotalus viridis,1,0.5073904,0.50469047,0.8383961,0.7347038
5831,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,d14ca4aa60fa4dfdab6918d017f7c3e0,193,Crotalus viridis,1,0.41647857,0.5750165,0.8415057,0.76813024
5832,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,ce5233439a954ab0bad246b379a0557e,193,Crotalus viridis,1,0.45164838,0.497652,0.9913906,0.7501959
5833,Crotalus viridis,unknown,unknown,Crotalus,Viperidae,0155a5d403bb4107a44351cf9a924e7e,193,Crotalus viridis,1,0.4458072,0.4989292,0.97874737,0.68826765
5834,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,58727cffd467452591bd4009189b6427,193,Crotalus viridis,1,0.60087276,0.5433566,0.7467738,0.761829
5835,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,225a6d98c4c34273a2de42c7b836319b,195,Crotaphopeltis hotamboeia,0,0.4421657,0.5580975,0.79662097,0.8103184
5836,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,dc9b6c4f2ad844dd86b5657347f5c7bf,195,Crotaphopeltis hotamboeia,0,0.47142535,0.5650083,0.58298737,0.70172083
5837,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,7e6c6e191e614788a992a656554ca16d,195,Crotaphopeltis hotamboeia,0,0.4035113,0.5647384,0.7126589,0.7961673
5838,Crotaphopeltis hotamboeia,Kenya,Africa,Crotaphopeltis,Colubridae,09186850b6174392be8acb386658793c,195,Crotaphopeltis hotamboeia,0,0.3224663,0.557972,0.869067,0.58374447
5839,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,557be98d329b4dd881690218e6f3524a,195,Crotaphopeltis hotamboeia,0,0.33834097,0.31585953,0.5242701,0.64052397
5840,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,d9cea81596794f74a1f2d43c5d3e134e,195,Crotaphopeltis hotamboeia,0,0.43061876,0.43147868,0.8736013,0.75290114
5841,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,8fa508af89174ab68413b34be15f6cd5,195,Crotaphopeltis hotamboeia,0,0.5676306,0.45089954,0.65962064,0.7591913
5842,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,8d1a1885dcee432abee7b62656a7e44d,195,Crotaphopeltis hotamboeia,0,0.42397743,0.56675047,0.6243508,0.88458985
5843,Crotaphopeltis hotamboeia,Zambia,Africa,Crotaphopeltis,Colubridae,9bf9b090bc7a4240b19c17c79edc3b5c,195,Crotaphopeltis hotamboeia,0,0.5733637,0.551554,0.77561224,0.68682003
5844,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,e9ec801a11e4429a8729a0f0ba62f517,195,Crotaphopeltis hotamboeia,0,0.6673754,0.5469184,0.8346331,0.70137995
5845,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,d750069c880b4f009de10c722657f28b,195,Crotaphopeltis hotamboeia,0,0.5395856,0.53820264,0.8580299,0.8420071
5846,Crotaphopeltis hotamboeia,Rwanda,Africa,Crotaphopeltis,Colubridae,6ddcd1317fcc41eeb94354f023ea738e,195,Crotaphopeltis hotamboeia,0,0.68836665,0.6812758,0.6051351,0.5625034
5847,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,1f8a59f09cd843f28ca85262c606716a,195,Crotaphopeltis hotamboeia,0,0.52163327,0.50065523,0.5848169,0.9806869
5848,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,7acd9bb31d8e4d5fbb0770dd1191f84c,195,Crotaphopeltis hotamboeia,0,0.2601829,0.63899004,0.488274,0.4919673
5849,Crotaphopeltis hotamboeia,unknown,unknown,Crotaphopeltis,Colubridae,f476bab44dec4faa9770bc6fdac53254,195,Crotaphopeltis hotamboeia,0,0.52381724,0.7210653,0.54063743,0.38715112
5850,Crotaphopeltis hotamboeia,Mozambique,Africa,Crotaphopeltis,Colubridae,1a62463f743a4fe59ac2c4c994d2ee05,195,Crotaphopeltis hotamboeia,0,0.5668342,0.5833476,0.79712707,0.7847405
5851,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,94ef5c5d0b7d47f6976b71dd05e72c6e,195,Crotaphopeltis hotamboeia,0,0.6551514,0.456696,0.68480164,0.64416534
5852,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,2d7848833b9f4e07ba85cc8bcb47e60e,195,Crotaphopeltis hotamboeia,0,0.20625281,0.28014752,0.5395485,0.34303513
5853,Crotaphopeltis hotamboeia,unknown,unknown,Crotaphopeltis,Colubridae,538a2a7f5ed444ef8909175c15a784be,195,Crotaphopeltis hotamboeia,0,0.5647905,0.5892716,0.8038837,0.9088801
5854,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,4a63031895e6459e80bb100c52685633,195,Crotaphopeltis hotamboeia,0,0.4670019,0.48590916,0.71432114,0.8259478
5855,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,7eaf797fa5af4eacabe804984779ddac,195,Crotaphopeltis hotamboeia,0,0.49762547,0.56520283,0.47273427,1.0126988
5856,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,4e28760c369842b684758aece24277b9,195,Crotaphopeltis hotamboeia,0,0.4829871,0.55888504,0.7381236,0.6908168
5857,Crotaphopeltis hotamboeia,Mozambique,Africa,Crotaphopeltis,Colubridae,985dc225745f40cd9d71e21925c80c6c,195,Crotaphopeltis hotamboeia,0,0.45466375,0.50145084,0.66601324,0.88423914
5858,Crotaphopeltis hotamboeia,unknown,unknown,Crotaphopeltis,Colubridae,e52852ba550647ddbec4d2663439784f,195,Crotaphopeltis hotamboeia,0,0.49269953,0.58855724,0.6702255,0.41469443
5859,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,a7904e0f309e47ebb22e2a2358abf888,195,Crotaphopeltis hotamboeia,0,0.4732163,0.515597,0.72219473,0.794738
5860,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,5b2d76f340e2484b895a3c97efce88f5,195,Crotaphopeltis hotamboeia,0,0.34422916,0.55632395,0.6600893,0.6774528
5861,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,3ee28053f6584b9fa7332d0b2baba00d,195,Crotaphopeltis hotamboeia,0,0.4596128,0.6560073,0.49378157,0.84739304
5862,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,d0ba5171ee3c4a3d99ef039ad2af97f3,195,Crotaphopeltis hotamboeia,0,0.4057206,0.56335723,0.6748827,0.85032123
5863,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,e3c65fa4e52a4e26918dc20d46c7b66b,195,Crotaphopeltis hotamboeia,0,0.49112728,0.49708325,1.0140879,0.87697905
5864,Crotaphopeltis hotamboeia,unknown,unknown,Crotaphopeltis,Colubridae,c326f1847f1642eca1d8dbd59a43ef50,195,Crotaphopeltis hotamboeia,0,0.47940627,0.48142254,0.6578401,0.84230417
5865,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,ad8dfa06373144629955772b17c9395d,195,Crotaphopeltis hotamboeia,0,0.31654632,0.61898595,0.7946161,0.5024763
5866,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,0a1d9a345c1348d883a6e73800486d1e,195,Crotaphopeltis hotamboeia,0,0.5641656,0.5581633,0.34862542,0.51158017
5867,Crotaphopeltis hotamboeia,Democratic Republic of the Congo,Africa,Crotaphopeltis,Colubridae,74b1a7f03bd84c95826489f6923441a5,195,Crotaphopeltis hotamboeia,0,0.56786466,0.5652025,0.74740434,0.819665
5868,Crotaphopeltis hotamboeia,Tanzania,Africa,Crotaphopeltis,Colubridae,1734cf517133494095b95ad7a7994af6,195,Crotaphopeltis hotamboeia,0,0.29531604,0.43692645,0.7927216,0.59215194
5869,Crotaphopeltis hotamboeia,Ghana,Africa,Crotaphopeltis,Colubridae,eafdf45bbc424a1f9f2f91837d3e4286,195,Crotaphopeltis hotamboeia,0,0.4816307,0.5032441,0.63956934,0.80711186
5870,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,d47fa2a116184afaaa5b8e5a2fc19c36,195,Crotaphopeltis hotamboeia,0,0.62985617,0.50750536,0.40966663,0.67832774
5871,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,9ed6187fb4df4bbd89c59f428311c5a3,195,Crotaphopeltis hotamboeia,0,0.57100976,0.3298413,0.6760366,0.5462879
5872,Crotaphopeltis hotamboeia,Swaziland,Africa,Crotaphopeltis,Colubridae,967975195c2e41a1b04ec24915c7243d,195,Crotaphopeltis hotamboeia,0,0.47098938,0.46503624,0.8402875,0.8647969
5873,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,78fd472c0dd645de95a4339fb94a58b2,195,Crotaphopeltis hotamboeia,0,0.52323484,0.4779956,0.59991264,0.79568213
5874,Crotaphopeltis hotamboeia,unknown,unknown,Crotaphopeltis,Colubridae,8d32e3427bfd4477a73fcc414bd2188d,195,Crotaphopeltis hotamboeia,0,0.50786376,0.50896615,0.94861394,0.84979826
5875,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,d70d7dcabb0f49ebbcc2143ad3677bff,195,Crotaphopeltis hotamboeia,0,0.43049684,0.44202194,0.82158124,0.8184837
5876,Crotaphopeltis hotamboeia,Uganda,Africa,Crotaphopeltis,Colubridae,21da379d522c410389106dfaa17b7865,195,Crotaphopeltis hotamboeia,0,0.49433637,0.48857456,0.8869718,0.7937643
5877,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,7b84481a1fba4ac68a9f55d6dd9aa425,195,Crotaphopeltis hotamboeia,0,0.42930025,0.68669206,0.6093761,0.84543395
5878,Crotaphopeltis hotamboeia,Ghana,Africa,Crotaphopeltis,Colubridae,b8af561299974440bf2c7f00cc52c7b5,195,Crotaphopeltis hotamboeia,0,0.38329795,0.6163564,0.36780176,0.9232649
5879,Crotaphopeltis hotamboeia,Rwanda,Africa,Crotaphopeltis,Colubridae,76f9d4c864b04c0ca42a8d01ba885bf8,195,Crotaphopeltis hotamboeia,0,0.49169773,0.47778165,0.72369635,0.9091836
5880,Crotaphopeltis hotamboeia,Mozambique,Africa,Crotaphopeltis,Colubridae,536291921b254359a4f5697f13278e32,195,Crotaphopeltis hotamboeia,0,0.676636,0.6537894,0.67978156,0.632189
5881,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,70012f5058084e8aa3ef600e8c2c75eb,195,Crotaphopeltis hotamboeia,0,0.5323625,0.522473,0.5790259,0.78521353
5882,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,26fe4996f6c247728b9fd551bbb36fa8,195,Crotaphopeltis hotamboeia,0,0.35369602,0.38680312,0.79324245,0.74954647
5883,Crotaphopeltis hotamboeia,Tanzania,Africa,Crotaphopeltis,Colubridae,74a8b6728cec42dcaa182b12e0cafb49,195,Crotaphopeltis hotamboeia,0,0.49489576,0.49084657,0.56406415,0.9211118
5884,Crotaphopeltis hotamboeia,South Sudan,Africa,Crotaphopeltis,Colubridae,6e6e403cea5342ab9468297103d884dc,195,Crotaphopeltis hotamboeia,0,0.49577826,0.49420893,0.8968117,0.8243088
5885,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,7196ad52a9f1448b9413d42b31beca10,195,Crotaphopeltis hotamboeia,0,0.47714895,0.63242376,0.7165908,0.9339493
5886,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,28d0c0224f594273893d68829f4954da,195,Crotaphopeltis hotamboeia,0,0.48355383,0.49724665,0.89407265,0.92852306
5887,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,2ce1421e783f4614a96072f8d524d1ff,195,Crotaphopeltis hotamboeia,0,0.62674075,0.4892126,0.8599105,0.82618564
5888,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,28addd57c4c64688bfb79c76d6aa7377,195,Crotaphopeltis hotamboeia,0,0.5062766,0.43207484,0.71525776,0.8243301
5889,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,be940c9615bb44b1a8eee5f4b9e67454,195,Crotaphopeltis hotamboeia,0,0.5877282,0.4342689,0.63288915,0.5151039
5890,Crotaphopeltis hotamboeia,Malawi,Africa,Crotaphopeltis,Colubridae,59b26c9734bc495eb36c920172e62643,195,Crotaphopeltis hotamboeia,0,0.44567817,0.6799472,0.6492631,0.6804052
5891,Crotaphopeltis hotamboeia,unknown,unknown,Crotaphopeltis,Colubridae,d3072aa9430a424f97e6d5c7b6819297,195,Crotaphopeltis hotamboeia,0,0.43732563,0.483965,0.681644,0.8125432
5892,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,c4873f10a45442c4b168f4543c2cbc8e,195,Crotaphopeltis hotamboeia,0,0.5072973,0.39757028,0.8514072,1.0333014
5893,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,e9e26255975a46d688d2ce43d93a356b,195,Crotaphopeltis hotamboeia,0,0.49442965,0.5706218,0.82128173,0.9178489
5894,Crotaphopeltis hotamboeia,South Africa,Africa,Crotaphopeltis,Colubridae,83e561a43ebf453888c1b71bea6fbfe8,195,Crotaphopeltis hotamboeia,0,0.5378168,0.56469053,0.6615079,0.94346046
